PHI,log10.PHI,Std.Error,log10.Std.Error,0.025,0.975,log10.0.025,log10.0.975
1.1679595708847,0.0668630003929138,2.38241786502989e-05,8.86277126628839e-06,1.05318035582701,1.28678171634674,0.0225027485791304,0.109504881058663
1.02394092082977,0.0101741757243872,8.84264875858065e-06,3.74910558773021e-06,0.981612087786198,1.06874339878559,-0.00806010225434699,0.0288734440974681
0.838299632072449,-0.0770698562264442,1.55705654135231e-05,8.08244791150675e-06,0.76280199388663,0.916947070757548,-0.117588181292339,-0.0376557513020113
1.18974685668945,0.0751565396785736,1.76548106315769e-05,6.44402852418464e-06,1.10248782932758,1.27679619689782,0.0423738031979058,0.10612157969028
1.062166929245,0.0259921960532665,1.29260868637002e-05,5.28626251132064e-06,0.999272502958775,1.12764191627502,-0.000316062931997056,0.0521711992892139
1.0032707452774,0.001117387204431,1.49247787556232e-05,6.47365774523045e-06,0.929218227167924,1.07498366634051,-0.0318822805120783,0.0314018652972688
1.16690063476562,0.0665775462985039,2.14293416628466e-05,7.96634181884047e-06,1.06672588090102,1.27901839514573,0.0280528318086228,0.106876790477833
1.26990568637848,0.102563790977001,3.79587190823403e-05,1.29503233252946e-05,1.09374598960082,1.46964021424452,0.0389164713979742,0.167211013959483
0.885121583938599,-0.0532233268022537,1.14346302847658e-05,5.62190054066811e-06,0.829038966198762,0.940326505402724,-0.0814250569400857,-0.0267213225471489
0.688472092151642,-0.163546621799469,2.23276871183796e-05,1.41445870144221e-05,0.582950458923976,0.80130792905887,-0.234368353660294,-0.0962005598325579
0.842200100421906,-0.0746943950653076,7.56105839913885e-06,3.90330546383184e-06,0.804182171324889,0.879132337868214,-0.0946455608605507,-0.0559457450833576
1.11275005340576,0.0454161763191223,2.99048697652374e-05,1.16922675356228e-05,0.969188338518143,1.26540058851242,-0.0135918275545445,0.102228027955207
1.19198822975159,0.0754830539226532,2.87699359210132e-05,1.04766107873849e-05,1.05630226830641,1.34222782850265,0.0237882119178491,0.127826238440725
1.00368392467499,-0.00709862913936377,8.14164730396396e-05,3.47039210912225e-05,0.675653907159964,1.44765040377776,-0.17027570783269,0.160663577854485
0.604745924472809,-0.219874069094658,1.97021040035536e-05,1.4213041008304e-05,0.512732555468877,0.704821685949961,-0.290109131230892,-0.1519207438331
1.44918501377106,0.160748720169067,2.40916632442533e-05,7.2201619929601e-06,1.33386399447918,1.57114295661449,0.125111527955867,0.196215699521643
1.1240119934082,0.0505405552685261,1.46510401638865e-05,5.65754931138515e-06,1.05514257748922,1.20030140280724,0.0233111455898292,0.0792903134600574
1.1995335817337,0.0787338837981224,1.72262308084469e-05,6.2304171347797e-06,1.11832456390063,1.2901298314333,0.0485678622109383,0.110633416651882
1.06242847442627,0.0260956976562738,1.30406407063415e-05,5.32458237436941e-06,1.00092805127303,1.12814333736897,0.000402860432855774,0.0523642828444896
0.944655537605286,-0.0249646175652742,1.251698770141e-05,5.75216317238562e-06,0.885433842241764,1.00775322715441,-0.0528438829351446,0.00335419744080296
0.838942587375641,-0.0768532752990723,1.74154655358547e-05,9.03427272340907e-06,0.754189708828926,0.926890234152476,-0.122519415341341,-0.0329716955586179
1.06297492980957,0.0257102753967047,2.60233192979412e-05,1.06359893753291e-05,0.940041518211365,1.19399590492249,-0.0268529678113529,0.0770028370578435
0.883733510971069,-0.0539786070585251,1.31469159846736e-05,6.46505042895333e-06,0.819399301211039,0.948889777561029,-0.0865044144108802,-0.0227842325147242
0.981560230255127,-0.00854695867747068,1.81363971820548e-05,8.03209698929092e-06,0.894349797070026,1.0719741354386,-0.0484925872255203,0.0301843052857076
0.940270602703094,-0.0271497257053852,1.61717371773491e-05,7.49503486662648e-06,0.859404927492142,1.0186501989762,-0.0658021606222044,0.0080250739931363
0.934233486652374,-0.0301772281527519,2.01708827022139e-05,9.38276575237257e-06,0.839073819418748,1.03812480668227,-0.0761998302533409,0.0162495688688531
0.999847531318665,-0.00791403651237488,7.67774483993698e-05,3.30155933396223e-05,0.678073472281297,1.42806479036808,-0.168723814814996,0.154747910627159
1.20992171764374,0.0822481065988541,2.34476591980428e-05,8.40286121743501e-06,1.10215962827206,1.32560072243214,0.0422444957343401,0.122412720097956
1.15133881568909,0.0610556453466415,1.20446911729889e-05,4.53535029064384e-06,1.09529199997584,1.21204993029435,0.0395299152272888,0.0835205108846984
1.06085848808289,0.0253214407712221,1.66881569258011e-05,6.8381741815529e-06,0.979537051419417,1.1434515307347,-0.00897913227526617,0.0582177495603144
1.01501739025116,0.00568035105243325,2.45581828623469e-05,1.05079705995769e-05,0.899310475587845,1.13602743049463,-0.0460903477605168,0.0553888173018046
1.21858644485474,0.0845272243022919,3.81364419058297e-05,1.36051977121286e-05,1.04198410511017,1.414710115393,0.0178610834340951,0.1506674272901
0.927754580974579,-0.0341706871986389,3.18488182736444e-05,1.49598238757133e-05,0.774775285025438,1.08638494610786,-0.110824241537121,0.0359836988028218
1.00647628307343,0.00101967807859182,3.64785004650627e-05,1.57722154099485e-05,0.839876228570938,1.19632769028346,-0.0757848305088538,0.0778501500994545
0.854946315288544,-0.0683772936463356,1.30264052549144e-05,6.63581140747346e-06,0.788445597390334,0.917302614450455,-0.103228269447237,-0.0374873686874534
0.676159560680389,-0.170686662197113,1.56995051989746e-05,1.01293878010516e-05,0.59602230489254,0.752641415099303,-0.224737499077326,-0.123411892387069
0.864543080329895,-0.0635468810796738,1.35380510094341e-05,6.81188678114191e-06,0.797927837073803,0.932454291979472,-0.0980363835697477,-0.0303724478452331
0.699982762336731,-0.15671694278717,2.54507614452766e-05,1.58798017636412e-05,0.581852245827516,0.826255597670873,-0.235187291252671,-0.0828855902642553
0.975738167762756,-0.0107614323496819,8.20271882686488e-06,3.64848654854946e-06,0.936260733008385,1.01691055496534,-0.0286031914284152,0.00728275509196791
1.05959975719452,0.0250385999679565,9.24736952995026e-06,3.78966702721754e-06,1.01501960257689,1.10519285301367,0.00647442958091222,0.0434380677756255
0.971560180187225,-0.0132024232298136,2.16421188431069e-05,9.66986146375215e-06,0.87113165507714,1.07927750746409,-0.0599162053457035,0.0331331251964961
0.902674615383148,-0.044676847755909,1.11799380409643e-05,5.38085181137079e-06,0.849832517902056,0.958928609391054,-0.0706666551536657,-0.0182137259481542
0.701762497425079,-0.155064940452576,2.13252660910271e-05,1.32233585131735e-05,0.598938649892807,0.806221250196298,-0.222617664207056,-0.0935457628452507
0.842940628528595,-0.074344240128994,8.58832887325584e-06,4.4302253699347e-06,0.801212463279565,0.885616565247377,-0.0962523052542309,-0.0527542715133769
0.998868823051453,-0.00841481331735849,7.6714928370618e-05,3.32454781522916e-05,0.676187218725681,1.40776571929455,-0.169933122921633,0.148530347479409
0.99213182926178,-0.0114508755505085,7.68722496471133e-05,3.34058474524486e-05,0.673996417224407,1.41315481364727,-0.171342413919443,0.150189709689348
0.998053789138794,-0.00899624451994896,7.84253412678875e-05,3.35929171880356e-05,0.676727437476317,1.42723232805729,-0.169586215655849,0.154494674280996
